FrameIndex,Fish0_x,Fish0_y,Fish1_x,Fish1_y,Behavior
16320,1381,771,1322,740,0
16321,1372,779,1347,740,0
16322,1362,779,1364,738,0
16323,1351,781,1375,738,0
16324,1335,778,1376,739,0
16325,1321,736,1419,740,0
16326,1320,736,1431,741,0
16327,1312,737,1442,741,0
16328,1306,740,1449,741,0
16329,1285,743,1449,741,0
16330,1246,752,1452,741,0
16331,1220,757,1450,739,0
16332,1194,762,1450,735,0
16333,1172,767,1425,733,0
16334,1156,776,1386,733,0
16335,1138,794,1340,731,0
16336,1127,809,1303,729,0
16337,1120,822,1270,729,0
16338,1120,831,1244,730,0
16339,1127,832,1223,732,0
16340,1134,833,1200,735,0
16341,1144,836,1184,742,0
16342,1155,840,1170,751,0
16343,1167,844,1159,761,0
16344,1175,848,1158,763,0
16345,1175,852,1149,773,0
16346,1171,854,1145,785,0
16347,1166,857,1145,791,0
16348,1135,857,1146,794,0
16349,1098,853,1147,796,0
16350,1064,847,1150,796,0
16351,1033,844,1150,797,0
16352,1007,842,1145,801,0
16353,982,841,1134,801,0
16354,958,841,1121,802,0
16355,936,841,1106,805,0
16356,913,842,1094,808,0
16357,901,844,1084,811,0
16358,881,846,1074,814,0
16359,864,848,1065,817,0
16360,851,851,1059,821,0
16361,830,851,1030,830,0
16362,716,848,1019,835,0
16363,620,841,1010,840,0
16364,545,835,996,844,0
16365,489,831,973,852,0
16366,436,826,941,852,0
16367,394,823,896,852,0
16368,358,820,836,849,0
16369,327,820,780,849,0
16370,305,819,720,849,0
16371,286,814,655,851,0
16372,284,811,603,851,0
16373,284,807,553,852,0
16374,284,805,511,851,0
16375,309,793,475,852,0
16376,342,784,451,851,0
16377,368,774,424,851,0
16378,387,766,409,844,0
16379,404,763,408,839,0
16380,422,760,408,830,0
16381,432,760,414,818,0
16382,455,759,417,818,0
16383,473,753,424,812,0
16384,473,753,430,808,0
16385,467,757,452,792,0
16386,448,772,452,790,0
16387,448,780,448,787,0
16388,436,787,436,787,0
16389,428,787,436,787,0
16390,369,799,468,763,0
16391,348,799,468,752,0
16392,345,799,458,749,0
16393,331,787,447,747,0
16394,331,787,446,742,0
16395,336,788,438,738,0
16396,348,790,420,738,0
16397,357,794,406,738,0
16398,364,798,398,742,0
16399,369,803,392,749,0
16400,389,817,392,752,0
16401,456,832,393,759,0
16402,507,844,396,761,0
16403,564,853,398,761,0
16404,605,860,402,765,0
16405,639,866,424,777,0
16406,672,872,445,786,0
16407,698,877,469,798,0
16408,727,881,492,808,0
16409,747,886,512,818,0
16410,772,891,531,828,0
16411,788,896,547,837,0
16412,812,902,561,846,0
16413,832,907,575,855,0
16414,849,912,587,863,0
16415,862,912,597,872,0
16416,865,913,606,881,0
16417,868,909,615,889,0
16418,875,907,625,896,0
16419,875,903,633,903,0
16420,873,900,657,911,0
16421,870,897,679,914,0
16422,855,885,707,914,0
16423,819,884,729,912,0
16424,768,854,765,909,0
16425,765,811,767,909,0
16426,746,802,776,909,0
16427,718,794,796,896,0
16428,694,789,796,873,0
16429,673,785,791,868,0
16430,655,783,778,856,0
16431,636,781,770,849,0
16432,616,780,753,841,0
16433,616,780,735,832,0
16434,599,780,707,819,0
16435,552,764,696,819,0
16436,504,751,696,819,0
16437,466,743,681,814,0
16438,434,738,670,810,0
16439,396,737,660,808,0
16440,381,737,646,800,0
16441,376,737,630,790,0
16442,359,735,611,781,0
16443,353,732,593,774,0
16444,351,720,569,768,0
16445,351,711,544,764,0
16446,355,711,521,759,0
16447,435,724,435,724,0
16448,494,751,335,663,0
16449,494,751,325,635,0
16450,472,739,325,607,0
16451,472,739,326,581,0
16452,482,732,335,561,0
16453,482,718,355,554,0
16454,467,706,376,554,0
16455,453,698,400,556,0
16456,441,693,445,561,0
16457,424,693,488,570,0
16458,423,693,523,577,0
16459,423,701,553,584,0
16460,436,707,580,591,0
16461,448,712,606,597,0
16462,456,717,627,603,0
16463,468,723,647,609,0
16464,484,724,666,614,0
16465,506,724,684,620,0
16466,535,720,702,625,0
16467,558,716,717,630,0
16468,588,709,733,634,0
16469,619,701,760,638,0
16470,655,691,816,643,0
16471,683,682,859,648,0
16472,711,676,897,653,0
16473,738,670,930,659,0
16474,763,666,960,665,0
16475,786,665,1013,677,0
16476,808,665,1088,689,0
16477,829,665,1149,697,0
16478,868,662,1190,705,0
16479,921,662,1228,712,0
16480,980,667,1266,722,0
16481,1052,675,1309,734,0
16482,1117,683,1352,745,0
16483,1172,692,1382,753,0
16484,1216,698,1406,759,0
16485,1251,704,1442,767,0
16486,1282,710,1473,774,0
16487,1310,716,1500,778,0
16488,1336,722,1522,780,0
16489,1359,729,1544,781,0
16490,1381,736,1562,782,0
16491,1401,743,1579,782,0
16492,1425,746,1595,777,0
16493,1455,746,1595,772,0
16494,1485,745,1595,769,0
16495,1511,743,1594,769,0
16496,1531,743,1578,768,0
16497,1564,735,1489,767,0
16498,1565,728,1451,766,0
16499,1565,726,1416,764,0
16500,1553,726,1359,762,0
16501,1537,723,1303,762,0
16502,1513,719,1258,765,0
16503,1481,719,1221,768,0
16504,1441,719,1187,772,0
16505,1390,720,1156,776,0
16506,1345,721,1130,780,0
16507,1304,724,1104,784,0
16508,1268,728,1081,789,0
16509,1228,732,1056,793,0
16510,1186,743,1032,797,0
16511,1154,754,1013,801,0
16512,1128,762,994,806,0
16513,1103,769,979,810,0
16514,1077,780,934,819,0
16515,1058,782,891,830,0
16516,1040,786,851,831,0
16517,1021,790,816,832,0
16518,991,797,786,834,0
16519,939,800,754,836,0
16520,894,804,721,838,0
16521,851,808,698,841,0
16522,815,813,676,845,0
16523,791,818,657,849,0
16524,762,823,639,853,0
16525,738,828,639,853,0
16526,676,835,676,835,0
16527,654,838,676,835,0
16528,676,835,676,835,0
16529,699,821,699,821,0
16530,699,821,729,813,0
16531,650,826,773,805,0
16532,650,826,787,801,0
16533,651,824,847,795,0
16534,652,824,874,794,0
16535,652,828,901,794,0
16536,652,832,920,794,0
16537,658,838,937,796,0
16538,669,838,959,796,0
16539,687,838,976,797,0
16540,722,836,993,798,0
16541,757,833,1009,799,0
16542,798,833,1027,803,0
16543,835,836,1045,813,0
16544,867,838,1072,833,0
16545,895,840,1110,833,0
16546,921,843,1147,832,0
16547,944,847,1182,826,0
16548,965,848,1213,823,0
16549,1017,848,1238,821,0
16550,1087,842,1262,820,0
16551,1144,841,1285,820,0
16552,1198,840,1314,820,0
16553,1241,840,1346,820,0
16554,1270,840,1368,824,0
16555,1293,842,1385,827,0
16556,1312,842,1397,828,0
16557,1409,832,1409,832,0
16558,1455,832,1455,832,0
16559,1459,832,1480,832,0
16560,1470,844,1510,817,0
16561,1470,850,1516,813,0
16562,1479,854,1539,813,0
16563,1485,858,1556,815,0
16564,1490,861,1567,815,0
16565,1494,864,1580,807,0
16566,1502,866,1585,798,0
16567,1505,868,1586,790,0
16568,1510,870,1591,789,0
16569,1516,871,1604,788,0
16570,1517,874,1611,788,0
16571,1533,875,1617,787,0
16572,1533,879,1618,787,0
16573,1541,879,1630,777,0
16574,1556,878,1630,771,0
16575,1570,878,1626,767,0
16576,1585,877,1624,764,0
16577,1594,876,1621,763,0
16578,1614,872,1619,762,0
16579,1616,865,1616,762,0
16580,1616,862,1613,767,0
16581,1603,853,1605,772,0
16582,1595,853,1594,780,0
16583,1579,853,1583,787,0
16584,1561,854,1578,794,0
16585,1545,856,1573,795,0
16586,1530,858,1565,795,0
16587,1518,860,1565,792,0
16588,1508,863,1565,790,0
16589,1498,866,1575,790,0
16590,1490,868,1586,790,0
16591,1474,868,1593,793,0
16592,1442,863,1597,797,0
16593,1411,861,1603,801,0
16594,1382,860,1607,806,0
16595,1356,860,1612,819,0
16596,1333,860,1612,824,0
16597,1313,862,1613,829,0
16598,1299,863,1613,840,0
16599,1278,866,1611,840,0
16600,1278,867,1610,849,0
16601,1285,868,1605,858,0
16602,1304,872,1601,863,0
16603,1320,875,1596,868,0
16604,1348,876,1591,872,0
16605,1373,877,1588,873,0
16606,1395,877,1581,876,0
16607,1412,878,1578,878,0
16608,1412,878,1578,878,0
16609,1478,877,1482,877,0
16610,1478,873,1478,873,0
16611,1463,864,1463,864,0
16612,1463,858,1431,858,0
16613,1493,857,1331,845,0
16614,1493,846,1284,838,0
16615,1455,831,1241,833,0
16616,1420,824,1210,830,0
16617,1373,818,1133,825,0
16618,1331,817,1079,825,0
16619,1294,817,1038,830,0
16620,1262,817,1029,830,0
16621,1234,817,1029,826,0
16622,1208,817,1044,820,0
16623,1149,816,1113,816,0
16624,1113,812,1113,812,0
16625,1113,812,1113,812,0
16626,1115,812,1115,812,0
16627,1131,813,1131,813,0
16628,1145,816,1145,816,0
16629,1158,819,1158,819,0
16630,1168,822,1168,822,0
16631,1168,824,1168,822,0
16632,1224,840,1114,820,0
16633,1270,847,1113,820,0
16634,1308,852,1113,823,0
16635,1339,856,1118,830,0
16636,1368,861,1128,837,0
16637,1391,864,1139,841,0
16638,1414,868,1178,846,0
16639,1435,871,1216,850,0
16640,1456,874,1262,855,0
16641,1456,874,1312,858,0
16642,1425,867,1425,867,0
16643,1425,853,1533,889,0
16644,1433,845,1549,897,0
16645,1462,840,1567,902,0
16646,1487,835,1586,906,0
16647,1513,832,1607,907,0
16648,1534,831,1627,907,0
16649,1553,831,1640,902,0
16650,1572,831,1651,893,0
16651,1588,832,1651,882,0
16652,1603,832,1646,874,0
16653,1618,833,1631,867,0
16654,1618,846,1619,849,0
16655,1619,846,1595,849,0
16656,1660,832,1535,853,0
16657,1660,832,1508,853,0
16658,1655,835,1471,852,0
16659,1650,839,1432,843,0
16660,1643,842,1401,834,0
16661,1630,846,1374,829,0
16662,1619,846,1354,826,0
16663,1587,844,1327,823,0
16664,1540,844,1306,817,0
16665,1485,843,1271,810,0
16666,1436,840,1247,804,0
16667,1393,837,1222,797,0
16668,1359,837,1214,783,0
16669,1330,836,1214,772,0
16670,1303,836,1218,765,0
16671,1281,835,1228,755,0
16672,1265,833,1237,743,0
16673,1252,830,1247,736,0
16674,1242,830,1281,724,0
16675,1232,830,1347,714,0
16676,1224,828,1401,708,0
16677,1216,820,1447,707,0
16678,1216,810,1486,707,0
16679,1241,795,1509,709,0
16680,1268,782,1539,709,0
16681,1306,766,1567,710,0
16682,1344,753,1589,710,0
16683,1378,745,1601,709,0
16684,1411,737,1627,706,0
16685,1444,731,1630,695,0
16686,1471,728,1630,688,0
16687,1495,726,1624,683,0
16688,1519,725,1607,656,0
16689,1546,721,1560,624,0
16690,1560,717,1515,609,0
16691,1569,717,1480,602,0
16692,1580,714,1450,599,0
16693,1580,702,1423,597,0
16694,1580,700,1399,596,0
16695,1576,695,1376,596,0
16696,1574,695,1331,600,0
16697,1567,689,1281,608,0
16698,1544,680,1241,614,0
16699,1515,670,1208,620,0
16700,1487,662,1179,627,0
16701,1462,659,1153,633,0
16702,1440,656,1129,639,0
16703,1420,655,1109,645,0
16704,1400,653,1089,651,0
16705,1364,651,1071,657,0
16706,1317,651,1053,663,0
16707,1267,651,1037,668,0
16708,1229,657,1022,673,0
16709,1193,663,989,677,0
16710,1156,670,931,677,0
16711,1124,677,870,675,0
16712,1092,686,824,674,0
16713,1051,690,783,674,0
16714,1002,694,748,674,0
16715,943,694,717,674,0
16716,891,694,664,670,0
16717,849,694,584,670,0
16718,807,692,513,666,0
16719,775,691,454,664,0
16720,742,689,417,658,0
16721,685,689,406,657,0
16722,631,690,406,657,0
16723,583,694,414,657,0
16724,541,699,429,659,0
16725,507,703,435,660,0
16726,483,705,446,663,0
16727,458,705,452,670,0
16728,456,695,456,683,0
16729,456,695,456,695,0
16730,454,702,454,702,0
16731,451,709,451,709,0
16732,440,725,440,725,0
16733,433,736,433,736,0
16734,428,745,428,745,0
16735,423,758,423,758,0
16736,419,763,419,763,0
16737,409,774,409,774,0
16738,399,777,409,777,0
16739,371,777,469,777,0
16740,367,775,470,778,0
16741,367,768,470,778,0
16742,368,768,470,778,0
16743,368,781,472,780,0
16744,367,781,502,781,0
16745,363,775,544,781,0
16746,359,772,578,786,0
16747,359,772,601,791,0
16748,358,770,614,792,0
16749,353,771,614,793,0
16750,350,771,611,795,0
16751,350,780,611,798,0
16752,352,788,604,802,0
16753,352,797,595,803,0
16754,360,811,587,803,0
16755,384,837,580,803,0
16756,400,844,569,803,0
16757,421,850,553,801,0
16758,444,855,531,801,0
16759,486,857,511,805,0
16760,552,857,490,811,0
16761,600,855,472,817,0
16762,646,853,472,820,0
16763,686,851,479,829,0
16764,718,851,500,834,0
16765,746,851,518,836,0
16766,776,851,544,840,0
16767,801,852,582,841,0
16768,827,852,633,841,0
16769,900,840,682,841,0
16770,935,818,719,841,0
16771,980,796,750,841,0
16772,1043,783,778,841,0
16773,1091,783,805,843,0
16774,1137,786,827,845,0
16775,1174,789,852,848,0
16776,1209,793,903,848,0
16777,1242,797,962,844,0
16778,1278,800,1021,841,0
16779,1300,800,1091,833,0
16780,1327,800,1150,825,0
16781,1354,799,1208,816,0
16782,1417,780,1248,811,0
16783,1481,771,1273,806,0
16784,1502,766,1294,801,0
16785,1527,756,1314,797,0
16786,1532,752,1332,793,0
16787,1536,752,1348,790,0
16788,1544,757,1362,788,0
16789,1544,762,1376,786,0
16790,1479,775,1479,775,0
16791,1434,776,1587,773,0
16792,1434,779,1613,773,0
16793,1463,779,1633,775,0
16794,1482,782,1647,776,0
16795,1498,785,1656,776,0
16796,1510,788,1658,767,0
16797,1522,791,1668,753,0
16798,1533,795,1668,753,0
16799,1542,798,1683,761,0
16800,1550,802,1694,773,0
16801,1556,805,1695,780,0
16802,1562,809,1695,786,0
16803,1568,813,1678,786,0
16804,1574,817,1658,776,0
16805,1580,820,1606,757,0
16806,1587,823,1541,741,0
16807,1588,827,1487,733,0
16808,1592,834,1438,728,0
16809,1592,836,1380,719,0
16810,1586,839,1321,713,0
16811,1582,842,1268,710,0
16812,1564,842,1220,708,0
16813,1544,843,1210,698,0
16814,1526,844,1210,697,0
16815,1509,845,1223,688,0
16816,1495,846,1257,677,0
16817,1483,849,1294,677,0
16818,1467,849,1324,678,0
16819,1447,846,1354,684,0
16820,1421,846,1380,691,0
16821,1402,847,1402,697,0
16822,1387,847,1422,703,0
16823,1372,847,1441,709,0
16824,1357,848,1456,714,0
16825,1342,847,1485,720,0
16826,1323,845,1500,724,0
16827,1302,839,1520,729,0
16828,1282,833,1542,734,0
16829,1276,825,1561,739,0
16830,1276,817,1574,741,0
16831,1277,813,1588,743,0
16832,1280,811,1602,746,0
16833,1282,808,1614,751,0
16834,1291,805,1624,756,0
16835,1305,802,1632,762,0
16836,1332,798,1635,766,0
16837,1361,795,1637,770,0
16838,1386,794,1635,778,0
16839,1409,794,1627,780,0
16840,1431,795,1618,783,0
16841,1450,795,1611,783,0
16842,1538,791,1551,789,0
16843,1551,791,1551,791,0
16844,1560,792,1560,792,0
16845,1560,794,1560,794,0
16846,1561,798,1549,798,0
16847,1563,825,1521,815,0
16848,1563,825,1499,820,0
16849,1496,823,1499,823,0
16850,1453,822,1567,824,0
16851,1430,821,1575,833,0
16852,1413,821,1576,835,0
16853,1397,822,1576,838,0
16854,1378,824,1572,842,0
16855,1370,826,1568,844,0
16856,1353,829,1568,844,0
16857,1338,833,1568,844,0
16858,1325,836,1569,847,0
16859,1317,840,1568,848,0
16860,1309,845,1563,848,0
16861,1303,849,1527,846,0
16862,1292,849,1477,841,0
16863,1271,820,1425,840,0
16864,1271,798,1384,836,0
16865,1284,780,1352,831,0
16866,1333,752,1326,826,0
16867,1405,735,1302,822,0
16868,1467,723,1281,818,0
16869,1514,718,1266,816,0
16870,1558,714,1244,810,0
16871,1588,706,1244,796,0
16872,1614,705,1272,781,0
16873,1614,705,1300,774,0
16874,1614,706,1323,768,0
16875,1613,709,1350,762,0
16876,1613,712,1375,758,0
16877,1612,715,1402,754,0
16878,1611,719,1432,750,0
16879,1611,724,1453,749,0
16880,1611,728,1475,749,0
16881,1611,733,1492,749,0
16882,1612,739,1506,751,0
16883,1619,742,1518,753,0
16884,1622,744,1522,756,0
16885,1619,747,1543,758,0
16886,1591,760,1586,760,0
16887,1586,765,1586,765,0
16888,1572,772,1572,772,0
16889,1553,777,1553,772,0
16890,1539,781,133,610,0
16891,1526,787,133,609,0
16892,1520,791,130,587,0
16893,1442,799,130,587,0
16894,1385,806,132,692,0
16895,1347,813,133,697,0
16896,1314,819,133,771,0
16897,1286,824,133,701,0
16898,1258,828,133,769,0
16899,1235,833,133,701,0
16900,1207,833,133,769,0
16901,1162,833,133,701,0
16902,1120,832,133,768,0
16903,1083,832,132,701,0
16904,1052,833,132,768,0
16905,1024,834,132,764,0
16906,1000,835,132,764,0
16907,979,837,131,764,0
16908,960,838,131,713,0
16909,944,839,132,764,0
16910,929,840,132,713,0
16911,912,840,132,764,0
16912,879,836,132,763,0
16913,841,836,131,763,0
16914,812,836,131,763,0
16915,788,839,131,763,0
16916,766,841,133,763,0
16917,746,845,133,760,0
16918,728,849,131,760,0
16919,712,854,131,762,0
16920,697,858,133,762,0
16921,684,863,134,760,0
16922,671,868,134,760,0
16923,659,873,132,759,0
16924,651,878,132,759,0
16925,643,883,132,759,0
16926,634,888,132,759,0
16927,628,894,132,759,0
16928,628,894,132,759,0
16929,662,894,132,759,0
16930,716,897,132,759,0
16931,774,897,132,759,0
16932,774,878,132,759,0
16933,750,857,132,759,0
16934,739,857,132,758,0
16935,739,861,132,758,0
16936,753,869,134,760,0
16937,786,878,134,760,0
16938,824,882,135,761,0
16939,873,887,133,759,0
16940,938,887,132,758,0
16941,996,887,132,758,0
16942,1052,885,130,758,0
16943,1115,877,130,759,0
16944,1173,871,130,759,0
16945,1221,868,130,759,0
16946,1258,864,130,693,0
16947,1285,860,129,759,0
16948,1309,857,131,759,0
16949,1333,853,132,759,0
16950,1352,848,132,759,0
16951,1367,844,132,759,0
16952,1379,842,132,759,0
16953,1391,840,132,760,0
16954,1406,836,132,759,0
16955,1415,835,132,759,0
16956,1432,830,133,759,0
16957,1445,826,132,758,0
16958,1453,823,133,760,0
16959,1463,818,132,758,0
16960,1471,814,133,760,0
16961,1479,807,132,758,0
16962,1484,804,133,760,0
16963,1486,790,132,758,0
16964,1486,779,133,760,0
16965,1478,772,132,758,0
16966,1469,765,131,758,0
16967,1457,757,130,690,0
16968,1443,746,129,758,0
16969,1419,735,130,684,0
16970,1392,723,129,755,0
16971,1363,714,130,684,0
16972,1332,705,128,755,0
16973,1300,701,130,683,0
16974,1272,699,128,757,0
16975,1248,698,130,681,0
16976,1227,698,128,757,0
16977,1212,700,130,690,0
16978,1189,705,128,757,0
16979,1164,715,131,692,0
16980,1137,729,129,757,0
16981,1114,743,131,694,0
16982,1098,749,129,757,0
16983,1086,754,131,694,0
16984,1060,762,129,758,0
16985,1037,767,131,692,0
16986,1009,771,129,757,0
16987,982,776,130,683,0
16988,959,779,129,757,0
16989,933,783,130,684,0
16990,893,783,129,757,0
16991,849,780,130,684,0
16992,811,778,129,758,0
16993,777,777,130,685,0
16994,746,776,129,758,0
16995,718,776,131,692,0
16996,693,775,131,759,0
16997,660,775,141,778,0
16998,653,778,141,785,0
16999,633,778,139,791,0
17000,597,776,139,791,0
17001,559,775,141,791,0
17002,528,775,147,790,0
17003,464,775,162,789,0
17004,452,778,162,775,0
17005,452,782,151,761,0
17006,452,787,139,760,0
17007,463,792,134,760,0
17008,470,792,134,760,0
17009,470,792,134,759,0
17010,465,789,134,758,0
17011,465,785,134,698,0
17012,465,785,134,758,0
17013,457,793,133,698,0
17014,457,794,133,767,0
17015,459,794,133,700,0
17016,465,803,134,763,0
17017,469,809,134,700,0
17018,473,815,133,763,0
17019,476,820,133,772,0
17020,491,820,149,772,0
17021,509,819,149,761,0
17022,532,815,145,761,0
17023,557,813,145,764,0
17024,578,813,152,764,0
17025,601,810,152,757,0
17026,649,806,152,757,0
17027,699,800,148,756,0
17028,742,798,148,749,0
17029,781,795,132,749,0
17030,821,794,132,708,0
17031,852,794,131,763,0
17032,879,790,133,760,0
17033,883,789,133,760,0
17034,883,789,133,760,0
17035,883,789,132,760,0
17036,883,786,132,762,0
17037,877,778,132,762,0
17038,870,777,132,762,0
17039,870,777,132,712,0
17040,880,780,133,770,0
17041,909,787,133,761,0
17042,943,794,135,761,0
17043,1000,800,135,761,0
17044,1047,800,135,760,0
17045,1101,800,133,760,0
17046,1148,803,133,760,0
17047,1186,806,133,760,0
17048,1220,808,133,760,0
17049,1249,810,131,760,0
17050,1276,813,131,762,0
17051,1300,815,133,762,0
17052,1321,818,133,760,0
17053,1346,820,133,760,0
17054,1365,820,132,759,0
17055,1387,826,132,759,0
17056,1403,833,133,761,0
17057,1414,839,133,761,0
17058,1427,844,133,760,0
17059,1434,851,133,760,0
17060,1439,853,133,760,0
17061,1451,853,133,760,0
17062,1464,852,133,760,0
17063,1490,843,133,760,0
17064,1502,840,135,761,0
17065,1511,837,135,761,0
17066,1520,836,135,760,0
17067,1531,834,135,760,0
17068,1542,834,135,761,0
17069,1554,833,135,761,0
17070,1564,833,133,760,0
17071,1575,833,130,760,0
17072,1581,833,130,714,0
17073,1581,828,131,763,0
17074,1579,825,131,714,0
17075,1562,824,130,763,0
17076,1540,824,130,714,0
17077,1510,822,131,762,0
17078,1492,822,131,714,0
17079,1479,822,130,762,0
17080,1470,822,130,712,0
17081,1453,825,132,764,0
17082,1448,829,132,712,0
17083,1427,838,132,764,0
17084,1415,846,132,763,0
17085,1402,853,134,763,0
17086,1384,863,134,760,0
17087,1371,868,134,760,0
17088,1352,871,132,759,0
17089,1323,873,134,760,0
17090,1298,875,134,760,0
17091,1261,875,134,760,0
17092,1212,878,133,759,0
17093,1163,881,133,759,0
17094,1121,884,134,760,0
17095,1084,887,134,760,0
17096,1051,889,134,760,0
17097,1022,891,134,759,0
17098,995,891,132,759,0
17099,971,891,134,759,0
17100,946,889,132,759,0
17101,913,880,132,758,0
17102,878,872,132,758,0
17103,850,866,132,758,0
17104,825,861,131,758,0
17105,804,861,131,761,0
17106,777,844,132,761,0
17107,775,844,132,758,0
17108,774,832,132,758,0
17109,774,822,132,758,0
17110,774,819,132,758,0
17111,775,816,132,760,0
17112,775,814,134,761,0
17113,774,810,134,761,0
17114,774,807,134,760,0
17115,755,804,134,760,0
17116,727,798,150,787,0
17117,691,790,150,787,0
17118,669,786,136,763,0
17119,648,785,136,763,0
17120,630,785,141,792,0
17121,612,787,148,792,0
17122,594,790,152,784,0
17123,572,793,152,781,0
17124,567,793,144,760,0
17125,567,788,133,760,0
17126,620,780,133,760,0
17127,659,773,132,758,0
17128,691,768,130,760,0
17129,768,750,130,759,0
17130,768,750,132,760,0
17131,768,750,132,759,0
17132,768,750,132,760,0
17133,768,750,132,758,0
17134,768,750,133,759,0
17135,768,750,132,758,0
17136,768,750,133,759,0
17137,768,750,154,758,0
17138,768,750,154,757,0
17139,768,750,143,757,0
17140,768,750,135,759,0
17141,768,750,133,759,0
17142,768,750,131,759,0
17143,768,750,131,759,0
17144,768,750,132,759,0
17145,768,750,132,759,0
17146,768,750,132,757,0
17147,768,750,130,759,0
17148,768,750,130,685,0
17149,768,750,128,759,0
17150,768,750,130,685,0
17151,768,750,128,759,0
17152,768,750,130,684,0
17153,768,750,128,758,0
17154,768,750,130,684,0
17155,768,750,128,758,0
17156,768,750,130,685,0
17157,768,750,128,758,0
17158,768,750,130,685,0
17159,768,750,129,758,0
17160,768,750,130,684,0
17161,768,750,129,758,0
17162,768,750,130,684,0
17163,768,750,129,758,0
17164,768,750,130,758,0
17165,768,750,132,759,0
17166,768,750,132,759,0
17167,768,750,132,759,0
17168,768,750,132,759,0
17169,768,750,133,759,0
17170,768,750,133,759,0
17171,768,750,133,759,0
17172,768,750,133,759,0
17173,768,750,133,759,0
17174,768,750,133,759,0
17175,768,750,133,759,0
17176,768,750,131,758,0
17177,768,750,130,693,0
17178,768,750,128,758,0
17179,768,750,130,689,0
17180,768,750,129,756,0
17181,768,750,131,689,0
17182,768,750,129,756,0
17183,768,750,131,690,0
17184,768,750,129,756,0
17185,768,750,131,690,0
17186,768,750,128,756,0
17187,768,750,131,692,0
17188,768,750,128,756,0
17189,768,750,131,692,0
17190,768,750,129,756,0
17191,768,750,131,759,0
17192,768,750,130,759,0
17193,768,750,130,759,0
17194,768,750,130,759,0
17195,768,750,131,759,0
17196,768,750,131,758,0
17197,768,750,131,689,0
17198,768,750,129,758,0
17199,768,750,131,689,0
17200,768,750,129,758,0
17201,768,750,131,688,0
17202,768,750,129,758,0
17203,768,750,131,688,0
17204,768,750,129,758,0
17205,768,750,131,758,0
17206,768,750,132,758,0
17207,768,750,134,759,0
17208,768,750,132,758,0
17209,768,750,132,758,0
17210,768,750,130,758,0
17211,768,750,130,758,0
17212,768,750,132,758,0
17213,768,750,132,758,0
17214,768,750,132,758,0
17215,768,750,133,759,0
17216,768,750,132,758,0
17217,768,750,132,758,0
17218,768,750,132,758,0
17219,768,750,130,756,0
17220,768,750,130,685,0
17221,768,750,129,756,0
17222,768,750,130,685,0
17223,768,750,129,757,0
17224,768,750,130,685,0
17225,768,750,129,757,0
17226,768,750,131,697,0
17227,768,750,129,758,0
17228,768,750,131,697,0
17229,768,750,129,757,0
17230,768,750,131,692,0
17231,768,750,129,756,0
17232,768,750,131,756,0
17233,768,750,131,756,0
17234,768,750,131,759,0
17235,768,750,131,697,0
17236,768,750,129,759,0
17237,768,750,130,697,0
17238,768,750,129,759,0
17239,768,750,130,687,0
17240,768,750,128,759,0
17241,768,750,132,697,0
17242,768,750,129,759,0
17243,768,750,131,697,0
17244,768,750,129,759,0
17245,768,750,130,696,0
17246,768,750,129,759,0
17247,768,750,130,687,0
17248,768,750,128,756,0
17249,768,750,130,687,0
17250,768,750,130,756,0
17251,768,750,131,693,0
17252,768,750,131,756,0
17253,768,750,132,693,0
17254,768,750,129,756,0
17255,768,750,131,693,0
17256,768,750,129,759,0
17257,768,750,131,693,0
17258,768,750,129,757,0
17259,768,750,131,693,0
17260,768,750,128,757,0
17261,768,750,131,691,0
17262,768,750,128,758,0
17263,768,750,131,691,0
17264,768,750,128,759,0
17265,768,750,131,690,0
17266,768,750,128,758,0
17267,768,750,131,758,0
17268,768,750,131,758,0
17269,768,750,131,758,0
17270,768,750,131,688,0
17271,768,750,128,758,0
17272,768,750,131,758,0
17273,768,750,131,758,0
17274,768,750,131,757,0
17275,768,750,131,694,0
17276,768,750,128,757,0
17277,768,750,131,694,0
17278,768,750,128,758,0
17279,768,750,131,692,0
17280,768,750,129,758,0
17281,768,750,131,760,0
17282,768,750,133,760,0
17283,768,750,133,759,0
17284,768,750,133,759,0
17285,768,750,133,759,0
17286,768,750,133,760,0
17287,768,750,133,759,0
17288,768,750,133,760,0
17289,768,750,133,759,0
17290,768,750,133,759,0
17291,768,750,133,759,0
17292,768,750,133,759,0
17293,768,750,133,759,0
17294,768,750,133,759,0
17295,768,750,133,759,0
17296,768,750,133,759,0
17297,768,750,133,760,0
17298,768,750,133,760,0
17299,768,750,132,759,0
17300,768,750,132,758,0
17301,768,750,132,759,0
17302,768,750,132,758,0
17303,768,750,133,759,0
17304,768,750,132,758,0
17305,768,750,132,759,0
17306,768,750,132,758,0
17307,768,750,132,759,0
17308,768,750,132,758,0
17309,768,750,133,759,0
17310,768,750,133,759,0
17311,768,750,133,759,0
17312,768,750,133,759,0
17313,768,750,133,759,0
17314,768,750,133,759,0
17315,768,750,133,759,0
17316,768,750,132,758,0
17317,768,750,133,759,0
17318,768,750,132,757,0
17319,768,750,133,759,0
17320,768,750,132,758,0
17321,768,750,133,759,0
17322,768,750,132,758,0
17323,768,750,131,759,0
17324,768,750,131,760,0
17325,768,750,133,760,0
17326,768,750,133,759,0
17327,768,750,131,759,0
17328,768,750,131,760,0
